symbol,open,high,low,close,volume
EGX:EFIC,11.10991637,11.43476772,11.04624576,11.11251479,185446.35548016
EGX:EFIC,11.0449461,11.0449461,10.85133495,10.93709519,2308.74825265
EGX:EFIC,11.27234205,11.43476772,11.27234205,11.30612685,1173236.5995479
EGX:EFIC,11.36719903,11.42177393,11.0449461,11.22946141,13436.91483041
EGX:EFIC,11.0449461,11.11251479,11.0449461,11.07223348,3847.91375441
EGX:EFIC,11.07093381,11.07093381,10.42772852,10.96438257,45897.91526263
EGX:EFIC,10.59405228,10.78376535,10.5901542,10.60834574,15006.86364221
EGX:EFIC,10.78506501,10.91500555,10.72009474,10.7551783,9042.59732287
EGX:EFIC,10.97997582,10.97997582,10.78506501,10.85133495,14976.08033217
EGX:EFIC,10.65512447,10.85003528,10.54207581,10.7447837,23603.10296957
EGX:EFIC,10.91500555,10.91500555,10.5901542,10.6135435,20817.21341137
EGX:EFIC,10.90201176,10.97997582,10.72009474,10.89681401,19978.36821291
EGX:EFIC,10.91500555,10.91500555,10.5901542,10.74868179,84500.1860469
EGX:EFIC,10.72139441,10.85003528,10.72009474,10.76817313,19239.56877206
EGX:EFIC,10.72399283,11.30482718,10.65512447,10.92410139,98852.90435086
EGX:EFIC,11.25155104,11.25155104,10.91500555,11.08652707,8080.61888427
EGX:EFIC,11.04364643,11.23335949,11.04364643,11.12680825,183045.25729741
EGX:EFIC,11.1424015,11.17488664,11.10991637,11.13590409,18739.33998399
EGX:EFIC,11.10991637,11.10991637,11.0449461,11.05923969,8550.0643623
EGX:EFIC,11.10991637,11.17488664,11.05144351,11.12940771,10158.49231165
EGX:EFIC,10.97997582,11.01246096,10.97997582,11.00076683,4617.4965053
EGX:EFIC,11.0449461,11.0449461,10.98257425,11.04104801,43827.73766276
EGX:EFIC,11.04364643,11.0449461,10.99296962,11.03714992,8465.41025971
EGX:EFIC,10.78506501,10.91500555,10.65512447,10.66811826,54447.97962494
EGX:EFIC,10.72009474,10.72009474,10.65512447,10.68111219,977.37009362
EGX:EFIC,11.04364643,11.04364643,10.52648359,10.65122638,20778.73427383
EGX:EFIC,10.55766906,10.64992672,10.55766906,10.58365678,11689.96198591
EGX:EFIC,10.65512447,10.65512447,10.62263933,10.65252605,40641.66507411
EGX:EFIC,10.65512447,10.6876096,10.46671107,10.59405228,12367.19480668
EGX:EFIC,10.59145386,10.59405228,10.59145386,10.59405228,538.70792562
EGX:EFIC,10.65512447,11.0449461,10.65512447,10.91370589,26781.47973071
EGX:EFIC,10.60834574,10.77596917,10.60834574,10.65902256,7157.11958321
EGX:EFIC,10.65512447,10.65642413,10.60964554,10.64213067,4348.14254249
EGX:EFIC,10.59145386,10.65512447,10.59145386,10.64083088,9042.59732287
EGX:EFIC,10.53168134,10.53168134,10.47450725,10.51998618,14775.98881694
EGX:EFIC,10.52518393,10.53817772,10.52518393,10.53168134,9234.99301059
EGX:EFIC,10.6876096,10.77856759,10.65512447,10.65642413,78112.64921458
EGX:EFIC,10.65512447,10.77856759,10.65512447,10.65512447,43435.25045981
EGX:EFIC,10.65512447,10.65512447,10.65512447,10.65512447,16161.23776853
EGX:EFIC,10.5901542,10.65512447,10.5901542,10.6538248,16322.85014622
EGX:EFIC,10.67071772,10.67071772,10.62263933,10.66551997,21933.10840015
EGX:EFIC,10.63043551,10.65512447,10.63043551,10.65252605,26350.51339022
EGX:EFIC,10.6538248,11.0111613,10.55766906,10.75128021,23472.27390192
EGX:EFIC,10.52518393,10.52518393,10.52518393,10.52518393,1539.16550177
EGX:EFIC,11.01246096,11.01246096,10.66811826,10.90071196,13660.09382816
EGX:EFIC,10.97997582,10.97997582,10.75907729,10.91630522,31175.79723825
EGX:EFIC,10.39524338,10.91500555,10.26660251,10.56156715,1539.16550177
EGX:EFIC,10.70710095,10.70710095,10.70710095,10.70710095,938.89095608
EGX:EFIC,10.91370589,10.97997582,10.91370589,10.95268844,19508.92273487
EGX:EFIC,10.97997582,11.17488664,10.94749069,11.09432311,72648.61168331
EGX:EFIC,11.17358697,11.17488664,11.17228822,11.17358697,1539.16550177
EGX:EFIC,11.10991637,11.1761863,11.10991637,11.15279701,8480.80191473
EGX:EFIC,11.17488664,11.37629487,11.17488664,11.35940195,353046.08696735
EGX:EFIC,11.43476772,11.95452989,11.43476772,11.58809756,669475.42664772
EGX:EFIC,11.95452989,12.65490929,11.95452989,12.45220243,568406.12397432
EGX:EFIC,12.59773519,13.5138164,12.59773519,13.05122807,141295.39306203
EGX:EFIC,13.64375694,14.28696263,13.5138164,13.79058976,405039.09761698
EGX:EFIC,13.5138164,14.22848938,13.5138164,13.83736835,91041.6394294
EGX:EFIC,13.77369748,13.83866776,13.32020499,13.62166705,43766.17104269
EGX:EFIC,13.63985873,13.77369748,13.5138164,13.61517002,88732.89117675
EGX:EFIC,13.77369748,13.77369748,13.44884613,13.52421164,54640.37531266
EGX:EFIC,13.5138164,13.64375694,12.74196932,13.43065445,105586.75342108
EGX:EFIC,13.69573316,13.90363803,13.64115813,13.656751,314851.69504105
EGX:EFIC,13.77369748,13.83866776,13.25393532,13.67364327,121024.58340378
EGX:EFIC,13.64245754,13.70872721,12.99405423,13.59697835,112359.08162885
EGX:EFIC,13.64375694,14.03097976,13.64375694,13.89844041,197167.1007761
EGX:EFIC,13.93612316,15.65783535,13.93612316,15.02892312,188316.89914095
EGX:EFIC,15.1900494,15.46292453,14.81192242,15.11468388,228412.16046193
EGX:EFIC,15.08609696,15.59286508,14.94316237,15.36157091,129797.82676385
EGX:EFIC,15.46292453,15.59286508,15.33168459,15.39275664,140179.49807325
